title,Year,bedrooms,district,unit_price,transaction_date
九华新园,2006年建板楼,l4,fengxian,17111,2020.08.31
绿地香颂(奉贤)(别墅),2011年建板楼,l4,fengxian,15493,2020.05.20
铭邦华府,2012年建板楼,l4,fengxian,21177,2020.05.16
绿地香颂(奉贤)(别墅),2011年建板楼,l4,fengxian,14076,2020.04.07
九华苑,2004年建板楼,l4,fengxian,16287,2019.04.20
贝港花苑,2004年建板楼,l4,fengxian,20170,2019.02.25
阳光四季园,2006年建板楼,l4,fengxian,23077,2018.12.15
绿地香颂(奉贤)(别墅),2011年建板楼,l4,fengxian,15728,2018.10.08
绿地香颂(奉贤)(别墅),2011年建板楼,l4,fengxian,19842,2018.08.13
佳兆业珊瑚湾(别墅),2010年建板楼,l4,fengxian,19082,2018.06.29
紫荆公寓,2000年建板楼,l4,fengxian,20921,2018.06.20
娜欧佳苑,2010年建板楼,l4,fengxian,16297,2018.01.21
绿地香颂(奉贤)(别墅),2011年建板楼,l4,fengxian,18927,2017.11.23
紫荆公寓,2000年建板楼,l4,fengxian,23427,2017.05.07
贝港花苑,1998年建板楼,l4,fengxian,21519,2017.04.29
新民旺苑(一期),2009年建板楼,l5,fengxian,17097,2021.09.09
新民旺苑(一期),2009年建板楼,l5,fengxian,17869,2021.06.19
新民旺苑(一期),2009年建板楼,l5,fengxian,14976,2021.05.16
水岸家苑,2003年建板楼,l5,fengxian,18254,2020.02.28
海湾国际名苑,2013年建板楼,l5,fengxian,13392,2019.01.28
佳兆业珊瑚湾(别墅),2010年建板楼,l5,fengxian,18081,2018.07.19
佳兆业珊瑚湾(别墅),2010年建板楼,l5,fengxian,19781,2017.04.20
世茂爱马尚郡,2009年建板楼,l5,fengxian,12868,2016.08.30
绿地香颂(奉贤)(别墅),2011年建板楼,l5,fengxian,18836,2016.08.06
弘泽欣园,2004年建板楼,l5,fengxian,15548,2016.06.03
金都雅苑(别墅),2005年建板楼,l5,fengxian,15926,2015.12.18
金都雅苑(别墅),2005年建板楼,l5,fengxian,18732,2015.11.19
合景万景峰,2016年建板楼,l3,fengxian,45475,2017.04.28
金辉天鹅湾,2016年建板楼,l3,fengxian,44944,2017.01.25
恒盛湖畔豪庭,2011年建板楼,l2,fengxian,37964,2019.03.31
恒盛湖畔豪庭,2011年建板楼,l2,fengxian,44557,2018.01.26
馨雅名筑,2015年建板楼,l2,fengxian,40307,2017.08.31
恒盛湖畔豪庭,2011年建板楼,l2,fengxian,44281,2017.07.31
恒盛湖畔豪庭,2011年建板楼,l2,fengxian,46172,2016.09.20
金辉天鹅湾,2016年建板楼,l3,fengxian,39423,2021.04.01
秋月朗庭,2015年建板楼,l3,fengxian,43059,2021.01.15
金辉天鹅湾,2016年建板楼,l3,fengxian,41000,2020.05.02
绿地南桥新苑,2004年建板楼,l3,fengxian,40334,2018.02.02
合景万景峰,2015年建板楼,l3,fengxian,40186,2017.03.31
秋月朗庭,2015年建板楼,l3,fengxian,42879,2017.03.25
秋月朗庭,2015年建板楼,l3,fengxian,45872,2016.12.21
恒盛湖畔豪庭,2011年建板楼,l2,fengxian,37557,2020.05.05
绿地南桥新苑,2004年建板楼,l2,fengxian,34830,2016.08.03
汤臣臻园,2016年建板楼,l3,fengxian,36219,2021.01.16
绿地南桥新苑,2005年建板楼,l3,fengxian,31515,2020.11.18
万科南桥传奇,2016年建板楼,l3,fengxian,31747,2020.06.13
绿地南桥新苑,2004年建板楼,l3,fengxian,37254,2019.07.14
绿地南桥新苑,2007年建板楼,l3,fengxian,31452,2018.11.29
绿地南桥新苑,2007年建板楼,l3,fengxian,31665,2018.09.17
绿地望海新都,2010年建板楼,l3,fengxian,36206,2018.08.18
绿地南桥新苑,2006年建板楼,l3,fengxian,34983,2018.04.02
绿地南桥新苑,2009年建板楼,l3,fengxian,36467,2018.03.20
中粮南桥半岛,2015年建板楼,l3,fengxian,35896,2017.09.06
绿地南桥新苑,2004年建板楼,l3,fengxian,34871,2017.08.30
绿地南桥新苑,2007年建板楼,l3,fengxian,35726,2017.04.09
绿地南桥新苑,2005年建板楼,l3,fengxian,32113,2017.03.21
正阳世纪星城米兰风尚,2012年建板楼,l3,fengxian,35261,2016.09.29
闸园新村别墅,1994年建板楼,l4,fengxian,33538,2018.01.15
新南家园,2004年建板楼,l4,fengxian,37601,2017.04.19
阳光春城,2009年建板楼,l1,fengxian,32661,2017.11.30
铭邦华府,2012年建板楼,l3,fengxian,32148,2020.08.15
鸿宝二村(别墅),1994年建板楼,l3,fengxian,32784,2020.06.27
正阳世纪星城英伦风情,2007年建板楼,l3,fengxian,29578,2020.03.12
招商南桥雅苑,2010年建板楼,l3,fengxian,27641,2019.08.30
招商南桥雅苑,2010年建板楼,l3,fengxian,27260,2019.05.05
绿地南桥新苑,2007年建板楼,l3,fengxian,31419,2019.03.17
正阳世纪星城莱茵之恋,2007年建板楼,l3,fengxian,29534,2018.11.19
正阳世纪星城米兰风尚,2012年建板楼,l3,fengxian,30268,2018.10.11
正阳世纪星城丽骏湾,2010年建板楼,l3,fengxian,33547,2018.05.06
绿地南桥新苑,2007年建板楼,l3,fengxian,36784,2018.03.20
树园新苑,2010年建板楼,l3,fengxian,30798,2018.01.26
馨雅名筑,2015年建板楼,l3,fengxian,32187,2018.01.14
阳光家园,2013年建板楼,l3,fengxian,35228,2017.12.02
阳光春城,2009年建板楼,l3,fengxian,33334,2017.07.26
正阳世纪星城名仕苑,2005年建板楼,l3,fengxian,31834,2017.03.12
阳光家园,2013年建板楼,l3,fengxian,29808,2017.03.01
新南家园,2004年建板楼,l3,fengxian,32540,2016.12.25
正阳世纪星城居礼苑,2005年建板楼,l3,fengxian,35379,2016.10.09
绿地南桥新苑,2009年建板楼,l3,fengxian,33434,2016.09.13
同盛南桥花园,2011年建板楼,l3,fengxian,34782,2016.09.11
绿地南桥新苑,2007年建板楼,l3,fengxian,28978,2016.08.15
绿地南桥新苑,2007年建板楼,l3,fengxian,30026,2016.03.08
正阳世纪星城居礼苑,2005年建板楼,l4,fengxian,29203,2018.05.19
绿地香颂(奉贤)(别墅),2013年建板楼,l3,fengxian,18261,2021.08.02
正阳世纪星城名仕苑,2005年建板楼,l3,fengxian,26882,2021.07.06
阳光四季园,2013年建板楼,l3,fengxian,24909,2021.04.25
海湾国际名苑,2013年建板楼,l3,fengxian,10287,2021.01.10
海湾艺墅,2004年建板楼,l3,fengxian,18540,2020.10.26
绿地观邸,2011年建板楼,l3,fengxian,25065,2020.10.11
恒盛湖畔豪庭,2011年建板楼,l3,fengxian,24798,2020.05.01
绿地香颂(奉贤)(别墅),2012年建板楼,l3,fengxian,10239,2020.03.15
圣地雅歌海墅,2009年建板楼,l3,fengxian,20207,2019.05.05
阳光园(二期)(三期),2006年建板楼,l3,fengxian,23739,2019.02.25
世茂爱马尚郡,2009年建板楼,l3,fengxian,19029,2018.11.21
海湾艺墅,2008年建板楼,l3,fengxian,18646,2018.03.28
南星新村,2006年建板楼,l3,fengxian,29031,2017.06.08
丽江苑,2012年建板楼,l3,fengxian,30671,2016.12.16
绿地观邸,2011年建板楼,l3,fengxian,22584,2016.11.10
百合苑(公寓),2006年建板楼,l3,fengxian,18179,2016.07.09
海湾国际名苑,2013年建板楼,l4,fengxian,11882,2021.10.24
九华新园,2006年建板楼,l4,fengxian,20716,2021.10.07
海湾国际名苑,2013年建板楼,l4,fengxian,14752,2021.05.15
绿地观邸,2010年建板楼,l4,fengxian,28261,2021.05.14
海湾国际名苑,2013年建板楼,l4,fengxian,12214,2021.04.06
绿地香颂(奉贤)(别墅),2012年建板楼,l4,fengxian,10834,2020.10.12
绿地香颂(奉贤)(别墅),2013年建板楼,l4,fengxian,11363,2020.10.08
绿地香颂(奉贤)(别墅),2013年建板楼,l4,fengxian,10109,2020.07.30
海湾国际名苑,2013年建板楼,l4,fengxian,15534,2020.07.19
恒盛湖畔豪庭,2011年建板楼,l4,fengxian,21659,2020.07.11
绿地香颂(奉贤)(别墅),2007年建板楼,l4,fengxian,20792,2020.04.04
绿地香颂(奉贤)(别墅),2007年建板楼,l4,fengxian,23129,2020.03.29
秀月花园,2006年建板楼,l4,fengxian,20900,2019.12.23
弘泽欣园,2004年建板楼,l4,fengxian,21384,2019.04.24
申凡苑,2004年建板楼,l4,fengxian,21471,2018.10.08
正阳世纪星城米兰风尚,2007年建板楼,l4,fengxian,30696,2018.07.29
正阳世纪星城文华苑,2005年建板楼,l4,fengxian,25704,2017.12.04
圣地雅歌海墅,2009年建板楼,l4,fengxian,22221,2017.07.05
佳兆业珊瑚湾(别墅),2010年建板楼,l4,fengxian,19614,2017.02.18
九华苑,2004年建板楼,l4,fengxian,18434,2017.02.14
阳光四季园,2005年建板楼,l4,fengxian,25000,2016.11.02
申凡公寓,2002年建板楼,l4,fengxian,17481,2016.09.23
佳兆业8号(别墅),2015年建板楼,l4,fengxian,23012,2016.09.04
通阳公寓,2005年建板楼,l4,fengxian,18578,2016.08.25
景怡佳苑,2006年建板楼,l4,fengxian,20937,2016.08.19
