,title,build_time,price,unit_price,transaction_date,district,bedrooms
66868828,南山雨果(公寓) 2室2厅 86.61平米,高楼层(共11层) 2015年建板楼,450,51958,2017.06.13,qingpu,l2
66880393,虹桥玫瑰公馆 3室2厅 86.5平米,中楼层(共15层) 2020年建板楼,430,49711,2021.10.19,qingpu,l3
66891959,首创禧悦(一期) 3室2厅 87.12平米,低楼层(共18层) 2018年建板楼,425,48784,2021.06.27,qingpu,l3
66903526,万科锦源(公寓) 3室2厅 89.06平米,低楼层(共8层) 2011年建板楼,490,55020,2021.06.23,qingpu,l3
66915094,源昌幸福里 3室2厅 89.46平米,高楼层(共25层) 2018年建板楼,449,50191,2021.06.06,qingpu,l3
66926663,融信铂爵 3室2厅 89.61平米,中楼层(共25层) 板楼,465,51892,2021.05.30,qingpu,l3
66938233,融信铂爵 3室2厅 89.6平米,高楼层(共25层) 板楼,459,51228,2021.05.17,qingpu,l3
66949804,玉兰清苑 3室1厅 80.69平米,中楼层(共14层) 2015年建板塔结合,480,59487,2021.05.16,qingpu,l3
66961376,虹桥玫瑰公馆 3室2厅 85.12平米,中楼层(共15层) 板楼,433,50870,2021.04.18,qingpu,l3
66972949,中南君悦府 3室2厅 87.68平米,高楼层(共8层) 板楼,421,48016,2021.04.17,qingpu,l3
66984523,首创禧悦(一期) 3室2厅 88.43平米,中楼层(共18层) 2018年建板楼,438,49531,2021.04.05,qingpu,l3
66996098,新城盛景园 3室1厅 88.29平米,低楼层(共11层) 2009年建板楼,405,45872,2021.04.04,qingpu,l3
67007674,新城盛景园 3室2厅 86.19平米,中楼层(共5层) 2011年建板楼,406,47106,2021.03.30,qingpu,l3
67019251,新城盛景园 3室2厅 89.99平米,低楼层(共8层) 2008年建板楼,408,45339,2021.03.27,qingpu,l3
67030829,联美品悦 3室1厅 87.23平米,高楼层(共12层) 2015年建板楼,490,56174,2021.03.23,qingpu,l3
67042408,源昌幸福里 3室2厅 89.8平米,中楼层(共25层) 板楼,429,47751,2021.03.09,qingpu,l3
67053988,首创禧悦晴朗 3室2厅 81.56平米,中楼层(共16层) 2020年建板楼,412,50515,2021.03.01,qingpu,l3
67065569,南山雨果(公寓) 3室2厅 89.46平米,低楼层(共11层) 2015年建板楼,475,53097,2021.02.07,qingpu,l3
67077151,南山雨果(公寓) 3室2厅 88.63平米,高楼层(共12层) 2015年建板楼,490,55287,2021.02.02,qingpu,l3
67088734,新城盛景园 3室2厅 89.99平米,中楼层(共8层) 2008年建板楼,400,44450,2021.01.15,qingpu,l3
67100318,招商虹桥华府 3室2厅 89.43平米,低楼层(共9层) 2014年建板楼,471,52667,2021.01.10,qingpu,l3
67111903,源昌幸福里 3室2厅 89.48平米,低楼层(共25层) 板楼,420,46938,2021.01.08,qingpu,l3
67123489,南山雨果(公寓) 3室2厅 89.01平米,高楼层(共11层) 2014年建板楼,406,45613,2020.11.08,qingpu,l3
67135076,绿中海明苑四期(公寓) 3室2厅 88.68平米,中楼层(共8层) 2014年建板楼,462,52098,2020.10.31,qingpu,l3
67146664,绿中海明苑四期(公寓) 3室2厅 87.82平米,低楼层(共10层) 2014年建板楼,454,51697,2020.09.20,qingpu,l3
67158253,绿中海明苑五期公寓 3室1厅 89.9平米,低楼层(共11层) 2016年建板楼,473,52615,2020.09.13,qingpu,l3
67169843,招商虹桥华府 3室2厅 89.37平米,高楼层(共9层) 2014年建板楼,450,50353,2020.07.15,qingpu,l3
67181434,南山雨果(公寓) 3室2厅 89.6平米,高楼层(共11层) 2014年建板楼,409,45625,2020.07.14,qingpu,l3
67193026,南山雨果(公寓) 3室2厅 84.71平米,高楼层(共7层) 2015年建板楼,455,53713,2020.05.10,qingpu,l3
67204619,南山雨果(公寓) 3室2厅 89.8平米,中楼层(共11层) 2014年建板楼,403,44822,2020.03.08,qingpu,l3
67216213,龙湖滟澜山(公寓) 3室2厅 83.43平米,高楼层(共4层) 2010年建板楼,412,49383,2019.08.15,qingpu,l3
67227808,金水湾(公寓) 2室1厅 107.85平米,中楼层(共6层) 2003年建板楼,420,38943,2021.07.07,qingpu,l2
67239404,陆家角馨苑东区 2室2厅 97.5平米,低楼层(共9层) 板楼,416,42667,2021.05.04,qingpu,l2
67251001,合生御廷园(公寓) 2室2厅 97.04平米,中楼层(共8层) 2012年建板楼,400,41221,2021.05.01,qingpu,l2
67262599,新青浦佳园 2室2厅 103.56平米,中楼层(共6层) 2008年建板楼,425,41040,2021.04.30,qingpu,l2
67274198,西郊美德苑 2室2厅 90.46平米,高楼层(共21层) 2010年建板楼,421,46540,2021.04.07,qingpu,l2
67285798,上海捷克住宅小区(公寓) 2室2厅 99.45平米,中楼层(共7层) 2005年建板楼,425,42736,2021.03.29,qingpu,l2
67297399,双桥公寓（四区） 2室2厅 96平米,中楼层(共14层) 板楼,400,41667,2021.03.27,qingpu,l2
67309001,上海捷克住宅小区(公寓) 2室2厅 106.59平米,高楼层(共6层) 2008年建板楼,452,42406,2021.03.15,qingpu,l2
67320604,西郊美德苑 2室2厅 91平米,中楼层(共20层) 2010年建板楼,420,46099,2021.02.28,qingpu,l2
67332208,南山雨果(公寓) 2室2厅 90平米,低楼层(共11层) 2014年建板楼,414,45945,2020.08.02,qingpu,l2
67343813,海天花园(公寓) 2室2厅 102.4平米,高楼层(共12层) 1997年建板楼,422,41211,2018.03.13,qingpu,l2
67355419,合生御廷园(公寓) 2室2厅 96.2平米,中楼层(共8层) 2014年建板楼,400,41581,2018.01.21,qingpu,l2
67367026,海天花园(公寓) 2室2厅 102.4平米,中楼层(共12层) 1997年建板楼,415,40528,2017.05.06,qingpu,l2
67390243,南山雨果(公寓) 2室2厅 90.34平米,高楼层(共11层) 2014年建板楼,460,50919,2016.10.16,qingpu,l2
67401853,虹桥玫瑰公馆 3室2厅 94.96平米,高楼层(共14层) 2020年建板楼,499,52549,2021.10.25,qingpu,l3
67413464,首创禧悦(二期) 3室1厅 92.08平米,高楼层(共14层) 板楼,460,49957,2021.09.06,qingpu,l3
67425076,融信铂爵 3室2厅 92平米,中楼层(共12层) 板楼,468,50870,2021.06.08,qingpu,l3
67436689,东渡悦来城 3室2厅 97.33平米,中楼层(共27层) 板楼,465,47776,2021.06.03,qingpu,l3
67448303,源昌幸福里 3室2厅 90.1平米,高楼层(共24层) 2018年建板楼,437,48502,2021.05.30,qingpu,l3
67459918,中南君悦府 3室1厅 90.89平米,中楼层(共12层) 板楼,458,50391,2021.05.18,qingpu,l3
67471534,首创禧悦(二期) 3室1厅 91.32平米,低楼层(共14层) 板楼,430,47088,2021.05.12,qingpu,l3
67483151,源昌幸福里 3室2厅 90.61平米,高楼层(共26层) 板楼,439,48450,2021.05.07,qingpu,l3
67494769,富绅时代公馆 3室1厅 102.82平米,中楼层(共8层) 2017年建板楼,460,44739,2021.05.04,qingpu,l3
67506388,巷佳华苑(一期) 3室2厅 102.56平米,中楼层(共6层) 2008年建板楼,410,39977,2021.05.01,qingpu,l3
67518008,合生御廷园(公寓) 3室1厅 92.11平米,高楼层(共8层) 2014年建板楼,422,45815,2021.05.01,qingpu,l3
67529629,首创禧悦(二期) 3室2厅 91.87平米,低楼层(共14层) 2018年建板楼,458,49854,2021.04.04,qingpu,l3
67541251,绿地新里派克公馆 3室2厅 91.71平米,中楼层(共18层) 2015年建板楼,446,48632,2021.04.02,qingpu,l3
67552874,中铁逸都 3室2厅 97.62平米,中楼层(共13层) 2014年建板楼,416,42615,2021.03.28,qingpu,l3
67564498,融信铂爵 3室2厅 90.48平米,中楼层(共12层) 板楼,463,51172,2021.03.28,qingpu,l3
67576123,怀盛怡庭 3室2厅 90.52平米,低楼层(共12层) 2014年建板楼,446,49271,2021.03.14,qingpu,l3
67587749,葛洲坝玉兰花园 3室2厅 109.88平米,中楼层(共11层) 板楼,495,45050,2021.03.14,qingpu,l3
67599376,宝业爱多邦 3室2厅 93.46平米,中楼层(共18层) 板楼,435,46508,2021.03.11,qingpu,l3
67611004,东渡青筑 3室1厅 105.56平米,高楼层(共16层) 2014年建板楼,460,43578,2021.03.07,qingpu,l3
67622633,源昌幸福里 3室2厅 90平米,中楼层(共25层) 板楼,423,47000,2021.03.07,qingpu,l3
67634263,龙湖紫都城 3室1厅 90.81平米,高楼层(共23层) 2015年建板楼,430,47352,2021.01.30,qingpu,l3
67645894,龙湖紫都城 3室2厅 91.07平米,高楼层(共23层) 2015年建板楼,405,44472,2021.01.29,qingpu,l3
67657526,中铁逸都 3室2厅 98.9平米,高楼层(共13层) 2014年建板楼,415,41962,2021.01.10,qingpu,l3
67669159,新城盛世 3室2厅 96.04平米,高楼层(共14层) 板楼,443,46075,2021.01.09,qingpu,l3
67680793,融信铂爵 3室2厅 92.53平米,高楼层(共12层) 板楼,420,45391,2021.01.01,qingpu,l3
67692428,绿中海明苑四期(公寓) 3室2厅 90.75平米,低楼层(共10层) 2014年建板楼,439,48375,2020.12.21,qingpu,l3
67704064,源昌幸福里 3室2厅 107.53平米,高楼层(共26层) 板楼,466,43337,2020.12.14,qingpu,l3
67715701,御澜山 3室2厅 91.41平米,高楼层(共26层) 2016年建板楼,448,48956,2020.12.09,qingpu,l3
67727339,绿中海明苑五期公寓 3室2厅 90.98平米,高楼层(共11层) 2016年建板楼,460,50506,2020.11.23,qingpu,l3
67738978,绿中海明苑四期(公寓) 3室1厅 90.81平米,中楼层(共10层) 2014年建板楼,460,50656,2020.11.21,qingpu,l3
67750618,绿中海明苑一期（公寓） 2室2厅 114.31平米,中楼层(共12层) 2009年建板楼,468,40942,2020.07.26,qingpu,l2
67762259,上海捷克住宅小区(公寓) 2室2厅 112平米,中楼层(共6层) 2008年建板楼,400,35715,2017.11.04,qingpu,l2
67773901,上海捷克住宅小区(公寓) 2室2厅 111.91平米,高楼层(共7层) 2008年建板楼,415,37084,2017.07.23,qingpu,l2
67785544,绿中海明苑(公寓) 2室2厅 113.77平米,中楼层(共12层) 2009年建板楼,410,36038,2016.07.05,qingpu,l2
67797188,湖畔佳苑(公寓) 2室2厅 122.84平米,中楼层(共8层) 板楼,480,39076,2016.06.12,qingpu,l2
67808833,锦苑 3室2厅 126.29平米,高楼层(共4层) 2014年建板楼,423,33495,2021.11.21,qingpu,l3
67820479,嘉憬河畔公寓 3室2厅 126.24平米,低楼层(共5层) 2002年建板楼,414,32795,2021.09.18,qingpu,l3
67832126,宜达新居 3室1厅 124.05平米,高楼层(共6层) 2006年建板楼,452,36437,2021.09.05,qingpu,l3
67843774,运杰城市花园 3室2厅 124.85平米,高楼层(共14层) 2005年建板楼,433,34666,2021.08.01,qingpu,l3
67855423,新青浦花苑(一区) 3室2厅 125.43平米,高楼层(共6层) 1999年建板楼,416,33166,2021.06.26,qingpu,l3
67867073,民乐佳苑二区 3室2厅 119.83平米,中楼层(共6层) 2005年建板楼,400,33381,2021.06.03,qingpu,l3
67878724,青水湾公寓 3室2厅 124.87平米,中楼层(共5层) 2005年建板楼,470,37640,2021.05.27,qingpu,l3
67890376,宜达新居 3室2厅 127.79平米,中楼层(共6层) 2006年建板楼,480,37562,2021.05.16,qingpu,l3
67902029,广虹公寓 3室2厅 122.11平米,高楼层(共6层) 2004年建板楼,434,35542,2021.04.21,qingpu,l3
67913683,上海捷克住宅小区(公寓) 3室2厅 119.69平米,高楼层(共6层) 2005年建板楼,491,41023,2021.04.21,qingpu,l3
67925338,青水湾公寓 3室1厅 125.94平米,高楼层(共6层) 2006年建板楼,473,37558,2021.04.18,qingpu,l3
67936994,宜达新居 3室2厅 111.34平米,中楼层(共6层) 2006年建板楼,410,36825,2021.04.11,qingpu,l3
67948651,东渡青筑 3室2厅 124.48平米,低楼层(共16层) 2014年建板楼,486,39043,2021.04.05,qingpu,l3
67960309,青水湾公寓 3室2厅 123.27平米,高楼层(共5层) 2005年建板楼,435,35289,2021.03.24,qingpu,l3
67971968,西郊半岛名苑 3室2厅 113.24平米,中楼层(共20层) 2013年建板楼,410,36207,2021.02.05,qingpu,l3
67983628,金地水悦堂 3室2厅 116平米,低楼层(共3层) 板楼,482,41552,2020.12.05,qingpu,l3
67995289,东渡青筑 3室2厅 124平米,中楼层(共15层) 2013年建板楼,463,37339,2020.11.21,qingpu,l3
68006951,葛洲坝玉兰花园 3室2厅 110平米,中楼层(共11层) 板楼,429,39000,2020.11.18,qingpu,l3
68018614,新城忆华里(一期) 3室2厅 118平米,低楼层(共5层) 2012年建板楼,494,41865,2020.11.02,qingpu,l3
68030278,绿中海明苑一期（公寓） 3室2厅 113.77平米,低楼层(共11层) 2009年建板楼,450,39554,2020.10.31,qingpu,l3
68041943,上海捷克住宅小区(公寓) 3室2厅 124平米,中楼层(共5层) 2005年建板楼,402,32420,2020.10.13,qingpu,l3
68053609,青水湾公寓 3室2厅 128.16平米,中楼层(共4层) 2006年建板楼,425,33162,2020.09.02,qingpu,l3
68065276,首创禧悦(一期) 3室2厅 113平米,中楼层(共8层) 2017年建板楼,485,42921,2020.08.23,qingpu,l3
68076944,帕缇欧香苑 3室2厅 117.69平米,中楼层(共8层) 板楼,408,34668,2020.08.05,qingpu,l3
68088613,新城盛景园 3室2厅 122.54平米,低楼层(共8层) 2009年建板楼,439,35826,2020.08.01,qingpu,l3
68100283,首创禧悦(二期) 3室2厅 110平米,中楼层(共8层) 板楼,445,40455,2020.06.18,qingpu,l3
68111954,上海捷克住宅小区(公寓) 3室2厅 125平米,中楼层(共7层) 2005年建板楼,417,33360,2020.04.28,qingpu,l3
68123626,顺驰蓝湾 3室2厅 128.62平米,高楼层(共5层) 2005年建板楼,416,32344,2020.03.28,qingpu,l3
68135299,君悦湾 3室2厅 114.88平米,低楼层(共22层) 2014年建板楼,450,39172,2019.08.07,qingpu,l3
68146973,新城盛景园 3室2厅 124平米,中楼层(共5层) 2009年建板楼,440,35484,2019.06.24,qingpu,l3
68158648,首创禧悦(一期) 4室2厅 125.84平米,低楼层(共8层) 板楼,458,36396,2020.06.01,qingpu,l4
68170324,首创禧悦(一期) 4室1厅 125.83平米,低楼层(共8层) 2017年建板楼,459,36478,2020.05.03,qingpu,l4
68182001,万科晶源(别墅) 1室0厅 143.44平米,低楼层(共3层) 2010年建板楼,400,27887,2016.03.10,qingpu,l1
68193679,海天花园(公寓) 2室2厅 141.31平米,中楼层(共11层) 1997年建板楼,410,29015,2016.03.24,qingpu,l2
68205358,佳乐苑 3室2厅 146.07平米,中楼层(共11层) 2005年建板楼,450,30808,2021.10.02,qingpu,l3
68217038,中铁逸都 3室2厅 135.8平米,低楼层(共14层) 2014年建板楼,470,34610,2021.04.24,qingpu,l3
68228719,仁恒运杰河滨花园 3室2厅 134.47平米,中楼层(共17层) 2006年建板楼,495,36812,2021.04.05,qingpu,l3
68240401,夏阳湖国际花园 3室2厅 139.88平米,低楼层(共17层) 2004年建板楼,460,32886,2021.03.24,qingpu,l3
68252084,新青浦佳园 3室2厅 137.84平米,低楼层(共11层) 2005年建板楼,435,31559,2021.01.20,qingpu,l3
68263768,运杰城市花园 3室2厅 147.35平米,高楼层(共14层) 2004年建板楼,443,30065,2020.12.06,qingpu,l3
68275453,河畔家苑 3室2厅 139.32平米,高楼层(共6层) 2011年建板楼,424,30398,2020.11.11,qingpu,l3
68287139,运杰城市花园 3室2厅 137.65平米,高楼层(共16层) 2004年建板楼,420,30513,2020.10.06,qingpu,l3
68298826,吉富绅花园 3室2厅 146.33平米,高楼层(共21层) 2005年建板楼,432,29523,2020.09.20,qingpu,l3
68310514,海上郡 3室2厅 144平米,低楼层(共4层) 板楼,428,29723,2020.09.13,qingpu,l3
68322203,河畔家苑 3室2厅 138.88平米,低楼层(共6层) 2009年建板楼,411,29594,2020.08.16,qingpu,l3
68333893,河畔家苑 3室2厅 139.19平米,低楼层(共6层) 2011年建板楼,400,28738,2020.08.16,qingpu,l3
68345584,顺驰蓝湾 3室2厅 135平米,高楼层(共5层) 2005年建板楼,425,31482,2020.07.25,qingpu,l3
68357276,夏阳湖国际花园 3室2厅 148.04平米,低楼层(共17层) 2004年建板楼,408,27561,2020.07.12,qingpu,l3
68368969,吉富绅花园 3室2厅 138.75平米,高楼层(共18层) 2009年建板楼,422,30415,2020.06.04,qingpu,l3
68380663,中骏雍景湾(南区) 3室2厅 143.32平米,低楼层(共3层) 暂无数据,404,28175,2020.04.30,qingpu,l3
68392358,上海捷克住宅小区(公寓) 3室2厅 132.91平米,低楼层(共7层) 2008年建板楼,410,30848,2020.04.20,qingpu,l3
68404054,仁恒运杰河滨花园 3室2厅 139.2平米,中楼层(共17层) 2006年建板楼,420,30173,2020.04.09,qingpu,l3
68415751,帕缇欧香苑 3室2厅 137.06平米,低楼层(共9层) 板楼,428,31228,2020.03.17,qingpu,l3
68427449,东渡青筑 3室2厅 139.7平米,中楼层(共16层) 板楼,490,35076,2019.09.30,qingpu,l3
68439148,新青浦佳园 3室2厅 138.46平米,中楼层(共11层) 2005年建板楼,410,29612,2019.08.28,qingpu,l3
68450848,海上郡 3室2厅 143.44平米,低楼层(共4层) 板楼,480,33464,2019.06.22,qingpu,l3
68462549,金地格林郡 3室2厅 146.02平米,低楼层(共4层) 2007年建板楼,422,28901,2019.06.05,qingpu,l3
68474251,顺驰蓝湾 3室2厅 149.11平米,低楼层(共5层) 2005年建板楼,404,27095,2019.05.05,qingpu,l3
68485954,上海捷克住宅小区(公寓) 3室2厅 147平米,中楼层(共6层) 2005年建板楼,450,30613,2019.04.11,qingpu,l3
68497658,绿地朱家角1号 3室2厅 149平米,低楼层(共3层) 板楼,453,30403,2018.12.07,qingpu,l3
68509363,金地格林郡 3室2厅 146平米,低楼层(共4层) 2008年建板楼,430,29453,2018.10.31,qingpu,l3
68521069,夏阳湖国际花园 3室2厅 146.98平米,中楼层(共17层) 2004年建板楼,414,28168,2018.08.31,qingpu,l3
68532776,龙湖滟澜山(公寓) 3室2厅 147.77平米,低楼层(共4层) 2010年建板楼,400,27070,2018.07.08,qingpu,l3
68544484,旭辉百合宫馆 3室2厅 142.18平米,中楼层(共14层) 2013年建板楼,420,29541,2018.04.29,qingpu,l3
68556193,西郊半岛名苑 4室1厅 145.28平米,低楼层(共19层) 2014年建板楼,443,30493,2021.05.22,qingpu,l4
68567903,金地格林郡 4室2厅 131.99平米,中楼层(共4层) 2007年建板楼,465,35230,2021.02.28,qingpu,l4
68579614,绿地朱家角1号 4室2厅 142平米,中楼层(共4层) 2017年建板楼,492,34648,2020.12.06,qingpu,l4
68591326,夏阳湖国际花园 4室2厅 146.59平米,低楼层(共17层) 2004年建板楼,404,27560,2020.05.20,qingpu,l4
68603039,绿地朱家角1号 4室2厅 138.85平米,中楼层(共4层) 板楼,410,29529,2018.08.16,qingpu,l4
68614753,顺驰蓝湾 4室2厅 142.78平米,高楼层(共5层) 2005年建板楼,488,34179,2018.04.22,qingpu,l4
68626468,河畔家苑 4室2厅 139.32平米,中楼层(共6层) 2011年建板楼,460,33018,2017.03.24,qingpu,l4
68638184,海天花园(公寓) 4室2厅 143.91平米,低楼层(共2层) 1997年建板楼,460,31965,2016.08.28,qingpu,l4
68649901,君悦湾 4室2厅 140.83平米,高楼层(共21层) 2014年建板楼,400,28404,2016.01.30,qingpu,l4
68661619,龙湖滟澜山(公寓) 1室1厅 156平米,低楼层(共4层) 2010年建板楼,410,26283,2017.12.28,qingpu,l1
68673338,龙湖滟澜山(公寓) 1室2厅 150.3平米,低楼层(共4层) 2010年建板楼,430,28610,2017.12.22,qingpu,l1
68685058,龙湖滟澜山(公寓) 2室2厅 176.36平米,低楼层(共4层) 2010年建板楼,410,23248,2018.04.17,qingpu,l2
68696779,合生御廷园(别墅) 2室2厅 156.33平米,低楼层(共3层) 2011年建板楼,491,31408,2017.11.13,qingpu,l2
68708501,首创禧悦(一期) 3室2厅 174.6平米,低楼层(共16层) 2018年建板楼,440,25201,2021.04.14,qingpu,l3
68720224,运杰城市花园 3室2厅 150.3平米,高楼层(共14层) 2005年建板楼,475,31604,2021.03.07,qingpu,l3
68731948,运杰城市花园 3室2厅 162.11平米,中楼层(共17层) 2005年建板楼,493,30412,2021.03.01,qingpu,l3
68743673,运杰城市花园 3室2厅 163.8平米,中楼层(共18层) 2005年建板楼,497,30342,2021.02.24,qingpu,l3
68755399,运杰城市花园 3室2厅 160.37平米,低楼层(共17层) 2004年建板楼,400,24943,2021.01.09,qingpu,l3
68767126,锦苑 3室2厅 234.78平米,低楼层(共4层) 2014年建板楼,455,19380,2021.01.09,qingpu,l3
68778854,东方庭院(别墅) 3室2厅 191.15平米,低楼层(共3层) 2008年建板楼,488,25530,2020.12.21,qingpu,l3
68790583,翠苑(西区) 3室2厅 250平米,低楼层(共4层) 暂无数据,419,16760,2020.12.08,qingpu,l3
68802313,海上郡 3室2厅 181.17平米,中楼层(共4层) 板楼,450,24839,2020.11.22,qingpu,l3
68814044,东方庭院(别墅) 3室2厅 198.01平米,低楼层(共4层) 2008年建板楼,438,22121,2020.11.08,qingpu,l3
68825776,悦湖郡 3室2厅 164.24平米,中楼层(共5层) 2012年建板楼,410,24964,2020.10.07,qingpu,l3
68837509,海上湾闻涧 3室2厅 225平米,低楼层(共6层) 板楼,430,19112,2020.10.04,qingpu,l3
68849243,中骏雍景湾(东区) 3室2厅 153.82平米,低楼层(共1层) 板楼,497,32311,2020.09.11,qingpu,l3
68860978,仁恒运杰河滨花园 3室2厅 161.86平米,高楼层(共18层) 2010年建板楼,464,28667,2020.07.21,qingpu,l3
