title,build_time,price,unit_price,transaction_date,district,bedrooms
星尚湾名邸 2室2厅 83.82平米,低楼层(共18层) 2015年建板楼,335,39967,2021.06.04,qingpu,l2
崧泽华城秀景苑 3室1厅 79.29平米,中楼层(共11层) 2014年建板楼,325,40989,2021.10.19,qingpu,l3
星尚湾名邸 3室2厅 88.96平米,低楼层(共18层) 2015年建板楼,388,43616,2021.07.04,qingpu,l3
崧泽华城逸泰雅苑 3室1厅 81.2平米,高楼层(共18层) 2014年建板塔结合,310,38178,2021.05.23,qingpu,l3
金地格林郡 3室2厅 85.07平米,低楼层(共11层) 2008年建板楼,344,40379,2021.05.03,qingpu,l3
新城盛景园 3室2厅 89平米,低楼层(共11层) 2009年建板楼,389,43692,2021.04.24,qingpu,l3
旭辉玫瑰湾 3室2厅 89.89平米,低楼层(共14层) 2012年建板楼,348,38714,2021.04.11,qingpu,l3
旭辉玫瑰湾 3室1厅 89.67平米,低楼层(共14层) 2012年建板楼,326,36278,2021.04.10,qingpu,l3
虹桥名墅 3室1厅 88.88平米,中楼层(共5层) 2014年建板楼,375,42192,2021.04.08,qingpu,l3
南山雨果(公寓) 3室2厅 88.32平米,高楼层(共11层) 2014年建板楼,362,40988,2021.03.07,qingpu,l3
徐泾北城欣沁苑东区 3室2厅 83.12平米,高楼层(共18层) 2014年建板楼,365,43913,2021.02.28,qingpu,l3
西虹桥壹号 3室1厅 84平米,中楼层(共17层) 2019年建板楼,375,44643,2021.02.27,qingpu,l3
旭辉玫瑰湾 3室2厅 88.74平米,低楼层(共14层) 2012年建板楼,321,36174,2021.02.02,qingpu,l3
大发融悦 3室1厅 88.36平米,低楼层(共18层) 2018年建板楼,320,36159,2021.01.31,qingpu,l3
崧泽华城秀景苑 3室1厅 79.96平米,高楼层(共11层) 2014年建板楼,322,40271,2021.01.30,qingpu,l3
崧泽华城秀景苑 3室1厅 79.94平米,低楼层(共11层) 2014年建板楼,319,39905,2021.01.24,qingpu,l3
上海捷克住宅小区(公寓) 3室2厅 88.63平米,低楼层(共6层) 2009年建板楼,318,35824,2021.01.17,qingpu,l3
崧泽华城秀景苑 3室2厅 79.29平米,高楼层(共11层) 2014年建板楼,317,39955,2021.01.17,qingpu,l3
龙湖滟澜山(公寓) 3室1厅 86.93平米,中楼层(共4层) 2010年建板楼,300,34511,2021.01.15,qingpu,l3
西郊半岛名苑 3室2厅 88.3平米,中楼层(共19层) 2014年建板楼,319,36127,2020.12.27,qingpu,l3
旭辉玫瑰湾 4室2厅 86.76平米,高楼层(共14层) 2012年建板楼,372,42877,2021.01.05,qingpu,l4
金地格林郡 4室2厅 89.25平米,高楼层(共11层) 2008年建板楼,312,34902,2020.07.26,qingpu,l4
新城盛景园 4室2厅 86.5平米,高楼层(共5层) 2009年建板楼,385,44509,2020.07.23,qingpu,l4
新城盛景园 4室2厅 87.55平米,高楼层(共5层) 2009年建板楼,367,41919,2020.01.04,qingpu,l4
新城盛景园 4室2厅 86.19平米,高楼层(共5层) 2011年建板楼,337,39100,2019.12.14,qingpu,l4
龙湖滟澜山(公寓) 4室2厅 88.33平米,低楼层(共4层) 2010年建板楼,300,33964,2016.05.29,qingpu,l4
万科晶源(公寓) 4室2厅 83.43平米,中楼层(共4层) 2010年建板楼,390,46746,2012.12.31,qingpu,l4
证大朱家角西镇 1室2厅 90平米,低楼层(共3层) 2012年建板楼,312,34667,2021.02.03,qingpu,l1
仁恒西郊花园 1室1厅 94平米,低楼层(共23层) 2015年建板楼,350,37235,2015.11.23,qingpu,l1
民乐佳苑一区 2室2厅 93.08平米,高楼层(共6层) 2004年建板楼,305,32768,2021.10.17,qingpu,l2
界泾港新村 2室2厅 106.06平米,高楼层(共6层) 1996年建板楼,328,30926,2021.09.15,qingpu,l2
崧泽华城崧文阁 2室1厅 91.44平米,低楼层(共14层) 2014年建板楼,335,36637,2021.07.14,qingpu,l2
民乐佳苑一区 2室2厅 93.08平米,高楼层(共6层) 2004年建板楼,315,33842,2021.07.11,qingpu,l2
上海豪都国际花园(公寓) 2室1厅 93平米,中楼层(共6层) 1996年建板楼,338,36345,2021.06.12,qingpu,l2
上海捷克住宅小区(公寓) 2室2厅 98.66平米,高楼层(共5层) 2005年建板楼,390,39530,2021.06.10,qingpu,l2
旭辉玫瑰湾 2室2厅 90.18平米,中楼层(共14层) 2012年建板楼,368,40808,2021.05.03,qingpu,l2
悦湖郡 2室2厅 96.92平米,中楼层(共5层) 2012年建板楼,325,33533,2021.04.24,qingpu,l2
青水湾公寓 2室2厅 97.06平米,中楼层(共6层) 2006年建板楼,367,37812,2021.04.24,qingpu,l2
虹桥宝龙城 2室2厅 90.08平米,低楼层(共18层) 2014年建板塔结合,353,39188,2021.04.05,qingpu,l2
民乐佳苑二区 2室2厅 104.29平米,高楼层(共6层) 2005年建板楼,305,29246,2021.03.17,qingpu,l2
金水湾(公寓) 2室2厅 108平米,中楼层(共6层) 2003年建板楼,355,32871,2021.03.13,qingpu,l2
旭辉玫瑰湾 2室2厅 90.14平米,中楼层(共14层) 2012年建板楼,366,40549,2021.03.06,qingpu,l2
崧泽华城秀景苑(三期) 2室2厅 94.41平米,低楼层(共18层) 2015年建板楼,354,37444,2021.02.25,qingpu,l2
中铁逸都 2室1厅 91平米,高楼层(共10层) 2014年建板楼,344,37803,2021.02.22,qingpu,l2
上海豪都国际花园(公寓) 2室2厅 100.23平米,高楼层(共6层) 1998年建板楼,330,32925,2021.02.07,qingpu,l2
旭辉玫瑰湾 2室2厅 90.22平米,低楼层(共14层) 2012年建板楼,314,34804,2021.01.28,qingpu,l2
上海捷克住宅小区(公寓) 2室2厅 90.91平米,低楼层(共7层) 2008年建板楼,334,36663,2021.01.20,qingpu,l2
上海捷克住宅小区(公寓) 2室2厅 106.59平米,低楼层(共6层) 2008年建板楼,354,33165,2021.01.09,qingpu,l2
吉富绅花园 2室1厅 98.28平米,低楼层(共21层) 2005年建板楼,336,34138,2021.01.01,qingpu,l2
鑫塔水尚 2室1厅 91.46平米,低楼层(共11层) 2016年建板楼,335,36629,2020.12.27,qingpu,l2
旭辉百合宫馆 2室2厅 91.38平米,高楼层(共14层) 2013年建板楼,320,35019,2020.12.27,qingpu,l2
上海捷克住宅小区(公寓) 2室1厅 90.95平米,低楼层(共6层) 2008年建板楼,322,35405,2020.12.27,qingpu,l2
上海捷克住宅小区(公寓) 2室1厅 90.42平米,低楼层(共7层) 2009年建板楼,317,35059,2020.12.14,qingpu,l2
上海捷克住宅小区(公寓) 2室1厅 90.42平米,中楼层(共7层) 2009年建板楼,327,36165,2020.12.14,qingpu,l2
首创禧悦(二期) 2室2厅 93.73平米,高楼层(共8层) 2018年建板楼,395,42143,2020.12.12,qingpu,l2
青水湾公寓 2室2厅 98.48平米,中楼层(共5层) 2005年建板楼,328,33307,2020.12.06,qingpu,l2
上海捷克住宅小区(公寓) 3室2厅 90.76平米,高楼层(共7层) 2009年建板楼,360,39666,2021.10.24,qingpu,l3
欣乐苑（东苑） 3室2厅 109.98平米,低楼层(共18层) 2013年建板楼,380,34552,2021.08.28,qingpu,l3
瑞和锦庭-东区 3室2厅 97.71平米,中楼层(共18层) 2013年建板楼,390,39915,2021.05.09,qingpu,l3
悦湖郡 3室1厅 94.4平米,高楼层(共5层) 2012年建板楼,312,33051,2021.04.15,qingpu,l3
富力桃园(公寓) 3室2厅 90.17平米,中楼层(共15层) 2011年建板楼,366,40590,2021.04.08,qingpu,l3
富力桃园(公寓) 3室2厅 90.07平米,低楼层(共17层) 2012年建板楼,343,38082,2021.03.25,qingpu,l3
界泾港新村 3室2厅 106.06平米,低楼层(共6层) 1996年建板楼,307,28899,2021.03.13,qingpu,l3
中铁逸都 3室2厅 104.03平米,低楼层(共13层) 2014年建板楼,367,35279,2021.03.06,qingpu,l3
万寿新村(青浦) 3室2厅 96.85平米,高楼层(共4层) 1998年建板楼,303,31286,2021.01.23,qingpu,l3
新城逸境园 3室2厅 107.59平米,中楼层(共5层) 2005年建板楼,374,34762,2021.01.03,qingpu,l3
旭辉玫瑰湾 3室2厅 90.24平米,低楼层(共14层) 2012年建板楼,313,34686,2020.12.27,qingpu,l3
中铁逸都 3室2厅 99.15平米,中楼层(共14层) 2014年建板楼,386,38931,2020.12.26,qingpu,l3
旭辉玫瑰湾 3室2厅 90.07平米,低楼层(共14层) 2012年建板楼,304,33697,2020.12.16,qingpu,l3
旭辉玫瑰湾 3室2厅 90.15平米,低楼层(共14层) 2012年建板楼,330,36606,2020.12.14,qingpu,l3
旭辉玫瑰湾 3室2厅 90.07平米,中楼层(共14层) 2012年建板楼,322,35750,2020.12.13,qingpu,l3
旭辉玫瑰湾 3室2厅 90平米,中楼层(共14层) 2012年建板楼,320,35556,2020.12.06,qingpu,l3
景瑞城中公园 3室1厅 91.41平米,高楼层(共20层) 2017年建板楼,399,43595,2020.12.05,qingpu,l3
宜达新居 3室1厅 100.01平米,中楼层(共6层) 2006年建板楼,334,33357,2020.11.23,qingpu,l3
旭辉玫瑰湾 3室1厅 90.03平米,中楼层(共14层) 2012年建板楼,308,34211,2020.11.08,qingpu,l3
馨浦苑西区 3室2厅 93平米,高楼层(共18层) 2016年建板楼,348,37420,2020.11.06,qingpu,l3
瑞和锦庭-西区 3室2厅 96.4平米,低楼层(共18层) 2013年建板楼,307,31847,2020.10.31,qingpu,l3
中铁逸都 3室2厅 104.98平米,低楼层(共7层) 2014年建板楼,354,33721,2020.10.26,qingpu,l3
瑞和锦庭-西区 3室2厅 96.4平米,高楼层(共18层) 2013年建板楼,328,33974,2020.10.18,qingpu,l3
崧泽华城佳福雅苑（二区） 3室2厅 96.12平米,中楼层(共17层) 2014年建板楼,309,32148,2020.10.03,qingpu,l3
欣乐苑（东苑） 3室2厅 93.91平米,中楼层(共18层) 2013年建板楼,323,34395,2020.09.28,qingpu,l3
景瑞城中公园 3室1厅 91.41平米,中楼层(共20层) 2017年建板楼,395,43125,2020.09.27,qingpu,l3
浩泽家园 4室2厅 94.58平米,高楼层(共6层) 2009年建板楼,307,32460,2021.03.07,qingpu,l4
东方明珠花园 4室2厅 103.04平米,低楼层(共2层) 1995年建板楼,328,31833,2016.03.18,qingpu,l4
旭辉百合宫馆 5室2厅 90.98平米,高楼层(共14层) 2013年建板楼,362,39789,2019.05.30,qingpu,l5
金地格林郡 2室2厅 114.28平米,中楼层(共11层) 2007年建板楼,375,32815,2021.05.21,qingpu,l2
运杰城市花园 2室2厅 124.85平米,低楼层(共16层) 2004年建板楼,386,30918,2021.04.30,qingpu,l2
金地格林郡 2室2厅 115.52平米,高楼层(共11层) 2007年建板楼,327,28273,2020.12.05,qingpu,l2
金地格林郡 2室2厅 115.52平米,高楼层(共11层) 2007年建板楼,303,26230,2020.05.06,qingpu,l2
文苑 2室2厅 126.97平米,低楼层(共4层) 2009年建板楼,310,24416,2020.04.24,qingpu,l2
金地格林郡 2室2厅 114.28平米,高楼层(共11层) 2007年建板楼,305,26689,2019.09.27,qingpu,l2
金地格林郡 2室2厅 115.52平米,高楼层(共11层) 2007年建板楼,310,26836,2016.09.01,qingpu,l2
新虹桥明珠花园 2室2厅 112.49平米,中楼层(共5层) 1999年建板楼,330,29336,2016.07.27,qingpu,l2
绿中海明苑(公寓) 2室2厅 114.31平米,高楼层(共12层) 2009年建板楼,350,30619,2016.01.21,qingpu,l2
新虹桥雅苑 2室2厅 114.85平米,中楼层(共14层) 2012年建板楼,334,29080,2013.12.31,qingpu,l2
嘉憬河畔公寓 3室2厅 115平米,高楼层(共6层) 2002年建板楼,395,34348,2021.11.22,qingpu,l3
清河湾佳苑(一期) 3室2厅 121.99平米,高楼层(共6层) 2013年建板楼,353,28937,2021.10.06,qingpu,l3
万寿新村(青浦) 3室1厅 110.69平米,中楼层(共5层) 2000年建板楼,350,31620,2021.08.29,qingpu,l3
运杰城市花园 3室2厅 123.98平米,低楼层(共14层) 2004年建板楼,399,32143,2021.06.22,qingpu,l3
民乐佳苑二区 3室2厅 120.33平米,高楼层(共6层) 2005年建板楼,363,30168,2021.05.12,qingpu,l3
海上湾闻涧 3室2厅 122.91平米,中楼层(共6层) 2017年建板楼,354,28761,2021.05.10,qingpu,l3
翠苑(西区) 3室2厅 126.25平米,中楼层(共4层) 2011年建板楼,387,30654,2021.05.03,qingpu,l3
民乐佳苑一区 3室2厅 125.44平米,高楼层(共6层) 2004年建板楼,321,25590,2021.04.21,qingpu,l3
浩泽家园 3室2厅 110.26平米,高楼层(共11层) 2006年建板楼,387,35099,2021.03.29,qingpu,l3
帕缇欧香苑 3室2厅 123.45平米,低楼层(共12层) 2007年建板楼,380,30782,2021.03.25,qingpu,l3
运杰城市花园 3室2厅 125.52平米,低楼层(共13层) 2005年建板楼,375,29876,2021.03.20,qingpu,l3
民乐佳苑一区 3室2厅 116.4平米,高楼层(共6层) 2004年建板楼,314,26959,2021.03.14,qingpu,l3
锦苑 3室2厅 126.92平米,中楼层(共4层) 2014年建板楼,375,29547,2021.02.28,qingpu,l3
民乐佳苑一区 3室2厅 125.42平米,高楼层(共6层) 2004年建板楼,306,24383,2021.02.19,qingpu,l3
锦苑 3室2厅 126.72平米,中楼层(共4层) 2014年建板楼,347,27344,2021.02.15,qingpu,l3
上海豪都国际花园(公寓) 3室2厅 127.9平米,高楼层(共6层) 1998年建板楼,355,27757,2021.01.28,qingpu,l3
上海豪都国际花园(公寓) 3室2厅 120.32平米,中楼层(共6层) 1997年建板楼,354,29380,2021.01.20,qingpu,l3
民乐佳苑一区 3室2厅 124.99平米,高楼层(共6层) 2004年建板楼,308,24642,2021.01.17,qingpu,l3
新青浦花苑(二区) 3室2厅 115.53平米,高楼层(共6层) 2001年建板楼,304,26314,2021.01.03,qingpu,l3
嘉憬河畔公寓 3室2厅 125.36平米,高楼层(共6层) 2002年建板楼,307,24490,2020.12.15,qingpu,l3
新青浦花苑(一区) 3室2厅 125.43平米,中楼层(共6层) 1999年建板楼,359,28622,2020.12.13,qingpu,l3
宜达新居 3室1厅 111.36平米,中楼层(共6层) 2006年建板楼,355,31879,2020.12.12,qingpu,l3
翠苑(西区) 3室2厅 123.95平米,高楼层(共4层) 2011年建板楼,317,25575,2020.12.08,qingpu,l3
佳乐苑 3室2厅 124.52平米,高楼层(共6层) 2005年建板楼,350,28108,2020.12.06,qingpu,l3
青水湾公寓 3室2厅 129.77平米,中楼层(共11层) 2006年建板楼,396,30516,2020.12.06,qingpu,l3
上海豪都国际花园(公寓) 3室2厅 120.26平米,高楼层(共6层) 1998年建板楼,335,27857,2020.12.05,qingpu,l3
上海豪都国际花园(公寓) 3室2厅 127.12平米,低楼层(共6层) 2001年建板楼,390,30680,2020.11.30,qingpu,l3
文苑 4室1厅 126.97平米,低楼层(共4层) 2009年建板楼,320,25203,2020.05.10,qingpu,l4
青水湾公寓 4室2厅 114平米,高楼层(共4层) 2005年建板楼,380,33334,2020.04.24,qingpu,l4
嘉憬河畔公寓 4室3厅 125.36平米,高楼层(共6层) 2002年建板楼,365,29117,2018.02.28,qingpu,l4
新城盛景园 4室2厅 127.02平米,低楼层(共5层) 2011年建板楼,370,29130,2016.08.12,qingpu,l4
嘉憬河畔公寓 5室2厅 126.09平米,高楼层(共6层) 2002年建板楼,325,25776,2019.07.19,qingpu,l5
运杰城市花园 2室2厅 130平米,高楼层(共16层) 2005年建板楼,350,26924,2021.01.14,qingpu,l2
青浦大厦 2室2厅 137.51平米,高楼层(共18层) 2000年建塔楼,325,23635,2017.04.24,qingpu,l2
海天花园(公寓) 2室2厅 130.28平米,低楼层(共2层) 1997年建板楼,386,29629,2016.01.29,qingpu,l2
海天花园(公寓) 2室2厅 144.13平米,低楼层(共2层) 1997年建板楼,335,23243,2013.11.23,qingpu,l2
蓬莱苑 3室2厅 134.51平米,中楼层(共6层) 2003年建板楼,359,26690,2021.11.04,qingpu,l3
华骥苑 3室2厅 131.72平米,中楼层(共4层) 2008年建板楼,360,27331,2021.05.02,qingpu,l3
华骥苑 3室2厅 131.55平米,低楼层(共5层) 2008年建板楼,361,27443,2021.02.09,qingpu,l3
佳乐苑 3室2厅 132.33平米,中楼层(共6层) 2005年建板楼,394,29775,2021.02.05,qingpu,l3
佳乐苑 3室2厅 136.58平米,低楼层(共12层) 2005年建板楼,380,27823,2021.02.01,qingpu,l3
帕缇欧香苑 3室2厅 145.58平米,低楼层(共12层) 2007年建板楼,366,25141,2020.12.17,qingpu,l3
仁恒运杰河滨花园 3室2厅 132.64平米,低楼层(共17层) 2007年建板楼,361,27217,2020.12.12,qingpu,l3
佳乐苑 3室2厅 130.24平米,高楼层(共6层) 2005年建板楼,368,28256,2020.12.05,qingpu,l3
帕缇欧香苑 3室2厅 133.71平米,低楼层(共12层) 2007年建板楼,338,25242,2020.11.30,qingpu,l3
仁恒运杰河滨花园 3室1厅 132.76平米,低楼层(共17层) 2006年建板楼,353,26590,2020.11.08,qingpu,l3
金地格林郡 3室2厅 136.32平米,中楼层(共5层) 2008年建板楼,394,28896,2020.10.20,qingpu,l3
金域水岸苑 3室2厅 141.36平米,低楼层(共9层) 2005年建板楼,380,26882,2020.10.15,qingpu,l3
帕缇欧香苑 3室2厅 145.95平米,低楼层(共12层) 2007年建板楼,315,21583,2020.10.15,qingpu,l3
宜达新居 3室2厅 134.66平米,高楼层(共11层) 2006年建板楼,390,28962,2020.10.11,qingpu,l3
运杰城市花园 3室2厅 141.83平米,中楼层(共11层) 2004年建板楼,380,26793,2020.09.27,qingpu,l3
金地格林郡 3室2厅 131.41平米,中楼层(共4层) 2007年建板楼,377,28689,2020.09.01,qingpu,l3
佳乐苑 3室2厅 140.17平米,高楼层(共10层) 2005年建板楼,382,27253,2020.08.31,qingpu,l3
仁恒运杰河滨花园 3室2厅 132.76平米,中楼层(共17层) 2006年建板楼,385,29000,2020.08.26,qingpu,l3
河畔家苑 3室2厅 139.32平米,高楼层(共6层) 2011年建板楼,398,28568,2020.08.24,qingpu,l3
金地格林郡 3室2厅 133.05平米,中楼层(共4层) 2007年建板楼,384,28862,2020.08.23,qingpu,l3
宜达新居 3室1厅 130.31平米,中楼层(共11层) 2006年建板楼,378,29008,2020.08.17,qingpu,l3
夏阳湖国际花园 3室2厅 135.21平米,低楼层(共17层) 2004年建板楼,369,27291,2020.07.17,qingpu,l3
河畔家苑 3室2厅 138.62平米,高楼层(共6层) 2009年建板楼,396,28568,2020.07.12,qingpu,l3
佳乐苑 3室2厅 140.66平米,中楼层(共11层) 2005年建板楼,355,25239,2020.07.05,qingpu,l3
大豪公寓 3室2厅 131.75平米,中楼层(共5层) 2001年建板楼,310,23530,2020.05.23,qingpu,l3
宜达新居 3室2厅 135.01平米,中楼层(共11层) 2006年建板楼,360,26665,2020.05.16,qingpu,l3
盈港苑 3室2厅 141.9平米,低楼层(共6层) 2005年建板楼,312,21988,2020.05.08,qingpu,l3
新青浦佳园 4室2厅 149.59平米,高楼层(共6层) 2004年建板楼,380,25403,2020.11.02,qingpu,l4
金地格林郡 4室2厅 137.08平米,中楼层(共4层) 2007年建板楼,375,27357,2020.07.23,qingpu,l4
富力桃园(公寓) 4室2厅 130.74平米,低楼层(共8层) 2011年建板楼,391,29907,2020.06.27,qingpu,l4
富力桃园(公寓) 4室2厅 130.88平米,低楼层(共8层) 2011年建板楼,398,30410,2020.04.12,qingpu,l4
金地格林郡 4室2厅 133.05平米,中楼层(共4层) 2007年建板楼,360,27058,2019.08.26,qingpu,l4
绿地新里派克公馆 4室2厅 144.6平米,中楼层(共18层) 2015年建板楼,325,22476,2016.09.28,qingpu,l4
康虹园 4室2厅 135.53平米,高楼层(共6层) 1999年建板楼,345,25456,2016.07.24,qingpu,l4
海天花园(公寓) 4室2厅 142.17平米,低楼层(共12层) 1997年建板楼,375,26377,2016.04.25,qingpu,l4
上海捷克住宅小区(公寓) 4室2厅 140.4平米,低楼层(共5层) 2005年建板楼,370,26354,2016.03.19,qingpu,l4
上海捷克住宅小区(公寓) 4室1厅 147.93平米,中楼层(共4层) 2005年建板楼,345,23322,2016.03.12,qingpu,l4
新城忆华里(一期) 4室2厅 144.28平米,中楼层(共5层) 2012年建板楼,390,27031,2016.02.24,qingpu,l4
民乐佳苑 5室2厅 147.55平米,高楼层(共5层) 2005年建板楼,300,20333,2019.07.31,qingpu,l5
合生朗廷 1室0厅 194.86平米,低楼层(共3层) 2007年建板楼,365,18732,2013.12.30,qingpu,l1
联美品悦 2室2厅 151.31平米,低楼层(共12层) 2015年建板楼,350,23132,2019.07.17,qingpu,l2
龙湖滟澜山(公寓) 2室2厅 181.22平米,低楼层(共4层) 2010年建板楼,385,21245,2019.03.16,qingpu,l2
仁恒运杰河滨花园 2室2厅 161.86平米,高楼层(共18层) 2010年建板楼,310,19153,2015.12.22,qingpu,l2
晨兴花园 3室2厅 160.31平米,中楼层(共6层) 2008年建板楼,398,24827,2021.03.05,qingpu,l3
运杰城市花园 3室2厅 151.07平米,低楼层(共13层) 2005年建板楼,387,25618,2021.01.23,qingpu,l3
东方庭院(别墅) 3室2厅 210平米,中楼层(共4层) 2008年建板楼,355,16905,2019.08.28,qingpu,l3
运杰城市花园 3室2厅 163.8平米,低楼层(共17层) 2005年建板楼,370,22589,2019.07.07,qingpu,l3
海上郡 3室2厅 167.45平米,中楼层(共4层) 2017年建板楼,323,19290,2019.05.05,qingpu,l3
珠江悦公馆 5房间2卫 160平米,低楼层(共18层) 2013年建板楼,330,20625,2018.06.27,qingpu,l3
东方庭院(别墅) 3室3厅 185.83平米,低楼层(共4层) 2006年建板楼,370,19911,2017.11.10,qingpu,l3
泰安公寓 3室2厅 205.27平米,高楼层(共4层) 2006年建板楼,320,15590,2017.08.01,qingpu,l3
金地格林郡 3室2厅 167.71平米,中楼层(共5层) 2007年建板楼,340,20274,2016.08.28,qingpu,l3
金地格林郡 3室2厅 167.71平米,中楼层(共5层) 2007年建板楼,333,19856,2016.08.27,qingpu,l3
合生御廷园(别墅) 3室2厅 155.89平米,低楼层(共3层) 2015年建板楼,380,24377,2016.08.26,qingpu,l3
东方庭院(别墅) 3室2厅 194.16平米,中楼层(共4层) 2008年建板楼,390,20087,2016.08.19,qingpu,l3
