,title,build_time,price,unit_price,transaction_date,district,bedrooms
79701623,真源小区 4室2厅 162.47平米,高楼层(共6层) 1998年建板楼,584,35946,2016.02.21,putuo,l4
79714249,大华颐和华城(公寓) 4室3厅 193.96平米,高楼层(共6层) 2004年建板楼,650,33513,2016.01.18,putuo,l4
79726876,东渡园景别墅 5室2厅 218.56平米,低楼层(共2层) 1995年建板楼,666,30473,2016.06.26,putuo,l5
79739504,金沙江小区 5室3厅 171.9平米,低楼层(共7层) 1997年建板楼,680,39558,2016.03.11,putuo,l5
79752133,复地太阳城 5室2厅 165.38平米,低楼层(共3层) 2006年建板楼,580,35071,2015.10.09,putuo,l5
79764763,上青佳园 5室2厅 218.27平米,高楼层(共16层) 2004年建板楼,580,26573,2015.08.07,putuo,l5
79777394,燕兴大厦 5室3厅 191.34平米,高楼层(共28层) 1999年建塔楼,606,31672,2015.05.23,putuo,l5
79790026,中远两湾城 5室2厅 176.08平米,高楼层(共34层) 2005年建板楼,540,30668,2014.11.18,putuo,l5
79802659,巴黎之春 5室3厅 256.46平米,低楼层(共18层) 2002年建板楼,545,21251,2014.04.15,putuo,l5
79815293,中远两湾城 5室2厅 172.55平米,低楼层(共34层) 2005年建板楼,518,30021,2013.03.10,putuo,l5
79827928,大华颐和华城(公寓) 6室2厅 197.75平米,高楼层(共6层) 2004年建板楼,600,30342,2015.12.12,putuo,l6
79840564,乐活居 1室2厅 69.62平米,高楼层(共27层) 2011年建塔楼,821,117926,2021.05.26,putuo,l1
79853201,乐活居 1室2厅 67.17平米,中楼层(共27层) 2011年建塔楼,830,123568,2021.04.19,putuo,l1
79865839,乐活居 2室2厅 67.29平米,低楼层(共25层) 2012年建塔楼,835,124090,2021.11.03,putuo,l2
79878478,乐活居 2室1厅 67.29平米,低楼层(共25层) 2012年建塔楼,887,131818,2021.05.15,putuo,l2
79891118,中远两湾城 1室2厅 89.82平米,低楼层(共33层) 2004年建板楼,820,91294,2021.05.07,putuo,l1
79903759,中远两湾城 1室2厅 82.21平米,中楼层(共32层) 2004年建板楼,805,97920,2021.05.05,putuo,l1
79916401,苏堤春晓名苑 1室2厅 84.79平米,高楼层(共29层) 2005年建板楼,935,110273,2021.04.18,putuo,l1
79929044,中远两湾城 1室2厅 89.82平米,中楼层(共33层) 2004年建板楼,838,93298,2021.04.09,putuo,l1
79941688,新湖明珠城（三期） 1室1厅 89.34平米,中楼层(共20层) 2007年建板楼,836,93576,2020.12.16,putuo,l1
79954333,华府樟园 1室2厅 87.88平米,中楼层(共20层) 2011年建板楼,848,96496,2020.10.07,putuo,l1
79966979,华府樟园 1室2厅 87.33平米,中楼层(共20层) 2011年建板楼,807,92370,2018.08.31,putuo,l1
79979626,绿地世纪城(一期) 2室2厅 89.22平米,低楼层(共32层) 2002年建板楼,996,111635,2021.06.28,putuo,l2
79992274,香溢花城(住宅) 2室2厅 87.6平米,中楼层(共28层) 2013年建板楼,868,99087,2021.05.30,putuo,l2
80004923,梅山馨苑 2室2厅 81.28平米,高楼层(共8层) 1999年建板楼,888,109252,2021.05.23,putuo,l2
80017573,绿地世纪城(一期) 2室2厅 89.55平米,低楼层(共31层) 2002年建板楼,992,110777,2021.04.14,putuo,l2
80030224,香溢花城(住宅) 2室2厅 87.6平米,中楼层(共28层) 2013年建板楼,839,95777,2021.03.30,putuo,l2
80042876,泰欣嘉园 2室1厅 82.95平米,低楼层(共29层) 2009年建塔楼,922,111128,2021.03.07,putuo,l2
80055529,香溢花城(住宅) 2室2厅 87.96平米,高楼层(共27层) 2013年建板楼,857,97431,2021.03.03,putuo,l2
80068183,泰欣嘉园 2室2厅 82.95平米,中楼层(共29层) 塔楼,920,110911,2021.02.24,putuo,l2
80080838,中远两湾城 2室2厅 89.78平米,高楼层(共27层) 2004年建板楼,808,89998,2021.02.22,putuo,l2
80093494,泰欣嘉园 2室2厅 84.06平米,高楼层(共29层) 2008年建塔楼,858,102070,2020.12.31,putuo,l2
80106151,泰欣嘉园 2室2厅 87.5平米,中楼层(共29层) 2008年建塔楼,859,98172,2020.11.25,putuo,l2
80118809,华侨城 2室2厅 89.97平米,低楼层(共34层) 2011年建板楼,995,110593,2020.09.16,putuo,l2
80131468,华侨城 2室2厅 86.41平米,中楼层(共34层) 2012年建板楼,939,108668,2020.08.09,putuo,l2
80144128,华侨城 2室2厅 86.41平米,高楼层(共34层) 2012年建板楼,945,109363,2020.02.27,putuo,l2
80156789,泰欣嘉园 2室1厅 87.5平米,中楼层(共29层) 塔楼,845,96572,2019.05.15,putuo,l2
80169451,华侨城 2室2厅 89.33平米,中楼层(共34层) 2011年建板楼,960,107467,2019.04.29,putuo,l2
80182114,华侨城(普陀) 2室2厅 86.41平米,低楼层(共34层) 2012年建板楼,928,107395,2018.04.16,putuo,l2
80194778,华侨城 2室2厅 86.41平米,中楼层(共34层) 2012年建板楼,925,107048,2017.12.14,putuo,l2
80207443,华侨城 2室2厅 89.97平米,低楼层(共34层) 2011年建板楼,930,103368,2017.07.30,putuo,l2
80220109,苏堤春晓名苑 2室2厅 89.63平米,低楼层(共24层) 2005年建板楼,845,94277,2016.12.29,putuo,l2
80232776,华侨城(普陀) 2室2厅 86.41平米,中楼层(共34层) 2012年建板楼,893,103345,2016.10.25,putuo,l2
80245444,华侨城(普陀) 2室2厅 89.33平米,低楼层(共34层) 2011年建板楼,850,95153,2016.09.20,putuo,l2
80258113,泰欣嘉园 2室2厅 87.5平米,高楼层(共29层) 2008年建塔楼,800,91429,2016.08.29,putuo,l2
80270783,华侨城 2室2厅 86.41平米,高楼层(共34层) 2012年建板楼,868,100452,2016.06.29,putuo,l2
80283454,华侨城 2室2厅 89.33平米,高楼层(共34层) 2011年建板楼,820,91795,2016.06.17,putuo,l2
80296126,万里欣苑 2室2厅 106.23平米,低楼层(共18层) 2006年建板楼,855,80486,2021.11.21,putuo,l2
80308799,恒力锦沧花园 2室2厅 104.05平米,高楼层(共18层) 2004年建板楼,859,82557,2021.11.14,putuo,l2
80321473,中远两湾城 2室2厅 103.02平米,高楼层(共33层) 2001年建板楼,910,88333,2021.11.14,putuo,l2
80334148,大华颐和华城(公寓) 2室2厅 105.44平米,中楼层(共11层) 2004年建板楼,800,75873,2021.10.14,putuo,l2
80346824,中环花苑 2室2厅 105.77平米,中楼层(共18层) 2007年建板楼,980,92654,2021.10.13,putuo,l2
80359501,中环家园 2室1厅 107.55平米,低楼层(共10层) 2003年建板楼,837,77825,2021.10.07,putuo,l2
80372179,千路公寓 2室2厅 90.03平米,中楼层(共26层) 2002年建板塔结合,846,93969,2021.09.08,putuo,l2
80384858,中远两湾城 2室2厅 97.41平米,低楼层(共32层) 2002年建板楼,930,95473,2021.08.08,putuo,l2
80397538,中远两湾城 2室2厅 100.72平米,高楼层(共33层) 2005年建板楼,875,86875,2021.07.25,putuo,l2
80410219,大华颐和华城(公寓) 2室2厅 105.42平米,低楼层(共13层) 2009年建板楼,840,79682,2021.07.19,putuo,l2
80422901,沙田大厦(公寓) 2室2厅 109.58平米,低楼层(共27层) 塔楼,910,83045,2021.07.05,putuo,l2
80435584,星河世纪城 2室2厅 102.31平米,高楼层(共24层) 2008年建板楼,825,80638,2021.07.05,putuo,l2
80448268,星河世纪城 2室2厅 108.67平米,中楼层(共8层) 2009年建板楼,878,80796,2021.06.05,putuo,l2
80460953,中远两湾城 2室2厅 102.19平米,高楼层(共30层) 2001年建板楼,955,93454,2021.05.31,putuo,l2
80473639,中浩云花园 2室2厅 106平米,高楼层(共24层) 2008年建板楼,939,88585,2021.05.27,putuo,l2
80486326,中远两湾城 2室2厅 101.91平米,高楼层(共33层) 2001年建板楼,899,88216,2021.05.21,putuo,l2
80499014,中环家园 2室1厅 98.53平米,低楼层(共10层) 2006年建板楼,830,84239,2021.05.13,putuo,l2
80511703,金沙雅苑(二期) 2室2厅 90.49平米,中楼层(共6层) 2003年建板楼,828,91502,2021.05.10,putuo,l2
80524393,大华颐和华城(公寓) 2室2厅 102.71平米,中楼层(共17层) 2010年建板楼,855,83245,2021.05.08,putuo,l2
80537084,上海知音苑 2室2厅 96.79平米,中楼层(共6层) 2001年建板楼,900,92985,2021.05.07,putuo,l2
80549776,恒力锦沧花园 2室2厅 104.97平米,低楼层(共17层) 2004年建板楼,856,81548,2021.05.07,putuo,l2
80562469,中浩云花园 2室2厅 92.85平米,中楼层(共24层) 2008年建板楼,830,89392,2021.05.05,putuo,l2
80575163,枫桥苑 2室1厅 108.63平米,高楼层(共18层) 2001年建塔楼,880,81009,2021.05.01,putuo,l2
80587858,绿地世纪城(三期) 2室2厅 96.39平米,低楼层(共21层) 2003年建板楼,958,99388,2021.05.01,putuo,l2
80600554,中环家园 2室2厅 108.03平米,高楼层(共11层) 2003年建板楼,888,82200,2021.04.26,putuo,l2
80613251,中远两湾城 2室2厅 106.27平米,高楼层(共34层) 2005年建板楼,976,91842,2021.04.18,putuo,l2
80625949,中浩云花园 2室2厅 101.22平米,低楼层(共18层) 2008年建板楼,829,81901,2021.04.12,putuo,l2
80638648,中远两湾城 2室2厅 105.95平米,中楼层(共32层) 2006年建板楼,980,92497,2021.04.03,putuo,l2
80651348,中环锦园 2室2厅 105.47平米,中楼层(共26层) 2005年建板楼,888,84195,2021.03.30,putuo,l2
80664049,中浩云花园 2室2厅 106.13平米,中楼层(共24层) 2008年建板楼,900,84802,2021.03.29,putuo,l2
80676751,星河世纪城 3室2厅 105.89平米,高楼层(共18层) 2005年建板楼,868,81972,2021.06.06,putuo,l3
80689454,金沙雅苑(三期) 3室2厅 107.36平米,低楼层(共11层) 2004年建板楼,840,78242,2021.02.08,putuo,l3
80702158,中环名品公馆 3室2厅 103.31平米,高楼层(共33层) 2015年建板楼,895,86633,2021.01.05,putuo,l3
80714863,中骏天悦 3室2厅 96.7平米,低楼层(共23层) 板楼,950,98242,2020.11.30,putuo,l3
80727569,秋月枫舍 3室2厅 105.84平米,低楼层(共28层) 2001年建板楼,825,77948,2020.11.22,putuo,l3
80740276,中骏天悦 3室2厅 98平米,低楼层(共23层) 2018年建板楼,900,91837,2020.11.22,putuo,l3
80752984,绿地世纪城(一期) 3室2厅 109.39平米,低楼层(共34层) 2003年建板楼,870,79532,2020.10.06,putuo,l3
80765693,绿地世纪城(一期) 3室2厅 106.86平米,高楼层(共12层) 2002年建板楼,832,77859,2020.09.05,putuo,l3
80778403,绿地世纪城(一期) 3室2厅 109.04平米,低楼层(共32层) 2002年建板楼,840,77036,2020.07.20,putuo,l3
80791114,半岛花园 3室2厅 107.82平米,中楼层(共18层) 2000年建塔楼,828,76795,2020.06.25,putuo,l3
80803826,大上海城市花园 3室2厅 101.83平米,中楼层(共15层) 2004年建板楼,820,80527,2017.03.17,putuo,l3
80816539,半岛花园 3室2厅 109.72平米,低楼层(共18层) 2000年建塔楼,803,73187,2016.08.30,putuo,l3
80829253,芙蓉花苑 6室2厅 103平米,低楼层(共7层) 1999年建板楼,890,86408,2018.09.04,putuo,l6
